日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-09-02,688293,125.0,127.24,134.05,122.28,124349,1581989730.0,14.68,58.65,47.04,73.47
2022-09-05,688293,127.2,115.0,131.5,111.16,87281,1051480584.0,15.99,-9.62,-12.24,51.57
2022-09-06,688293,111.99,118.04,121.0,108.0,47108,543633914.0,11.3,2.64,3.04,27.83
2022-09-07,688293,116.99,119.7,123.56,116.4,27485,329801180.0,6.07,1.41,1.66,16.24
2022-09-08,688293,122.88,125.68,128.0,118.89,47353,588554166.0,7.61,5.0,5.98,27.98
2022-09-09,688293,123.59,123.0,126.72,121.0,21504,265433659.0,4.55,-2.13,-2.68,12.71
2022-09-13,688293,125.0,122.0,133.17,120.1,25303,320695023.0,10.63,-0.81,-1.0,14.95
2022-09-14,688293,119.82,129.6,130.6,118.34,21349,267233292.0,10.05,6.23,7.6,12.61
2022-09-15,688293,128.03,125.0,132.0,123.2,15330,194652534.0,6.79,-3.55,-4.6,9.06
2022-09-16,688293,125.98,122.58,127.09,121.33,12761,158058928.0,4.61,-1.94,-2.42,7.54
2022-09-19,688293,122.14,120.5,128.6,119.2,18689,232636079.0,7.67,-1.7,-2.08,11.04
2022-09-20,688293,120.5,130.1,132.6,120.5,16465,209929093.0,10.04,7.97,9.6,9.73
2022-09-21,688293,130.1,126.0,133.7,124.65,10163,130719865.0,6.96,-3.15,-4.1,6.0
2022-09-22,688293,124.2,132.5,132.85,122.57,12906,167028976.0,8.16,5.16,6.5,7.63
2022-09-23,688293,131.95,118.78,137.99,117.27,19921,246280743.0,15.64,-10.35,-13.72,11.77
2022-09-26,688293,116.95,119.3,121.99,116.46,13050,156154185.0,4.66,0.44,0.52,7.71
2022-09-27,688293,118.65,123.86,126.0,115.99,12794,156533597.0,8.39,3.82,4.56,7.56
2022-09-28,688293,126.62,121.33,129.66,121.2,10507,131747284.0,6.83,-2.04,-2.53,6.21
2022-09-29,688293,122.81,127.53,128.9,120.29,9362,118256726.0,7.1,5.11,6.2,5.53
2022-09-30,688293,125.95,123.12,129.66,121.02,5378,67328961.0,6.77,-3.46,-4.41,3.18
2022-10-10,688293,123.18,113.32,124.0,113.3,7746,91285669.0,8.69,-7.96,-9.8,4.58
2022-10-11,688293,114.15,117.0,117.78,113.59,5301,61462686.0,3.7,3.25,3.68,3.13
2022-10-12,688293,115.18,108.0,115.18,96.01,18879,193827633.0,16.38,-7.69,-9.0,11.15
2022-10-13,688293,107.0,112.05,115.0,103.02,13504,148661049.0,11.09,3.75,4.05,7.98
2022-10-14,688293,113.27,126.5,130.0,111.84,17445,215472394.0,16.21,12.9,14.45,10.31
2022-10-17,688293,126.0,117.78,128.94,112.3,17011,203165740.0,13.15,-6.89,-8.72,10.05
2022-10-18,688293,116.99,113.09,117.89,110.32,14361,162735953.0,6.43,-3.98,-4.69,8.49
2022-10-19,688293,114.0,109.55,114.0,107.08,9838,107896392.0,6.12,-3.13,-3.54,5.81
