日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2019-08-23,002959,41.1,49.32,49.32,41.1,784,3851826.0,24.0,44.0,15.07,0.26
2019-08-26,002959,54.25,54.25,54.25,54.25,580,3147910.0,0.0,10.0,4.93,0.19
2019-08-27,002959,59.68,59.68,59.68,59.68,526,3136542.0,0.0,10.01,5.43,0.18
2019-08-28,002959,65.65,65.65,65.65,65.65,657,4311301.0,0.0,10.0,5.97,0.22
2019-08-29,002959,72.22,66.28,72.22,66.0,167417,1135413072.0,9.47,0.96,0.63,55.81
2019-08-30,002959,64.31,61.31,64.65,61.03,112632,708113088.0,5.46,-7.5,-4.97,37.54
2019-09-02,002959,60.38,62.31,62.8,59.51,65085,401931008.0,5.37,1.63,1.0,21.7
2019-09-03,002959,64.08,65.68,67.55,63.72,90797,591770512.0,6.15,5.41,3.37,30.27
2019-09-04,002959,64.87,66.75,67.48,64.36,80048,526858480.0,4.75,1.63,1.07,26.68
2019-09-05,002959,70.11,73.43,73.43,69.11,114925,816069696.0,6.47,10.01,6.68,38.31
2019-09-06,002959,70.8,69.21,72.19,68.88,79848,563595792.0,4.51,-5.75,-4.22,26.62
2019-09-09,002959,69.99,70.7,71.37,68.51,56939,399535712.0,4.13,2.15,1.49,18.98
2019-09-10,002959,70.71,70.95,72.62,70.26,52979,377777408.0,3.34,0.35,0.25,17.66
2019-09-11,002959,70.71,67.35,70.75,67.35,63182,432790112.0,4.79,-5.07,-3.6,21.06
2019-09-12,002959,67.5,69.98,70.36,67.35,54275,375582352.0,4.47,3.9,2.63,18.09
2019-09-16,002959,69.99,70.52,70.52,68.62,47701,332248656.0,2.72,0.77,0.54,15.9
2019-09-17,002959,70.98,68.9,72.31,67.98,57621,404526448.0,6.14,-2.3,-1.62,19.21
2019-09-18,002959,69.31,73.0,75.18,68.0,96906,699377984.0,10.42,5.95,4.1,32.3
2019-09-19,002959,74.0,80.3,80.3,72.21,110903,849027520.0,11.08,10.0,7.3,36.97
2019-09-20,002959,80.3,79.0,85.91,78.0,110216,893879344.0,9.85,-1.62,-1.3,36.74
2019-09-23,002959,79.0,83.39,83.64,77.85,78186,632522112.0,7.33,5.56,4.39,26.06
2019-09-24,002959,81.8,85.2,87.8,80.0,72906,608410336.0,9.35,2.17,1.81,24.3
2019-09-25,002959,83.88,82.85,86.6,82.01,61045,514252272.0,5.39,-2.76,-2.35,20.35
2019-09-26,002959,82.0,77.55,82.0,75.61,70730,556878336.0,7.71,-6.4,-5.3,23.58
2019-09-27,002959,76.88,77.04,79.66,76.77,40663,317773536.0,3.73,-0.66,-0.51,13.55
2019-09-30,002959,77.08,75.22,77.99,75.2,35231,268582288.0,3.62,-2.36,-1.82,11.74
2019-10-08,002959,75.88,71.2,76.2,70.03,49527,362890384.0,8.2,-5.34,-4.02,16.51
2019-10-09,002959,70.27,71.74,71.9,69.0,29302,207217766.0,4.07,0.76,0.54,9.77
2019-10-10,002959,71.19,73.96,74.88,71.0,46360,337797232.0,5.41,3.09,2.22,15.45
2019-10-11,002959,73.6,72.98,74.44,72.9,32501,238945962.0,2.08,-1.33,-0.98,10.83
2019-10-14,002959,73.3,74.05,75.9,73.2,36327,271024576.0,3.7,1.47,1.07,12.11
2019-10-15,002959,72.36,74.1,74.65,71.52,31709,232005698.0,4.23,0.07,0.05,10.57
2019-10-16,002959,74.5,79.3,80.1,74.21,63193,489709184.0,7.95,7.02,5.2,21.06
2019-10-17,002959,78.7,79.71,80.18,77.1,40990,321869936.0,3.88,0.52,0.41,13.66
2019-10-18,002959,79.0,79.5,82.87,78.53,58294,472480000.0,5.44,-0.26,-0.21,19.43
2019-10-21,002959,79.0,73.6,79.01,72.01,49587,372406544.0,8.81,-7.42,-5.9,16.53
2019-10-22,002959,73.3,75.46,76.5,73.3,29021,217665982.0,4.35,2.53,1.86,9.67
2019-10-23,002959,75.83,76.77,79.5,75.03,41352,320581360.0,5.92,1.74,1.31,13.78
2019-10-24,002959,75.97,77.65,78.76,74.5,35101,269478048.0,5.55,1.15,0.88,11.7
2019-10-25,002959,77.01,78.18,79.88,76.67,43030,337171520.0,4.13,0.68,0.53,14.34
2019-10-28,002959,74.53,75.88,76.8,74.18,46833,353931328.0,3.35,-2.94,-2.3,15.61
2019-10-29,002959,75.1,72.0,75.59,70.99,49516,360132576.0,6.06,-5.11,-3.88,16.51
2019-10-30,002959,72.5,73.16,73.7,72.08,30309,221283975.0,2.25,1.61,1.16,10.1
2019-10-31,002959,72.5,69.79,73.15,69.5,41537,293167168.0,4.99,-4.61,-3.37,13.85
2019-11-01,002959,69.39,72.3,73.0,68.58,38370,274792640.0,6.33,3.6,2.51,12.79
2019-11-04,002959,72.65,71.9,73.43,71.35,32927,237181537.0,2.88,-0.55,-0.4,10.98
2019-11-05,002959,72.3,73.96,74.79,72.0,45673,336205872.0,3.88,2.87,2.06,15.22
2019-11-06,002959,73.6,71.34,75.5,71.01,41625,302936496.0,6.07,-3.54,-2.62,13.88
