日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-07-26,301172,48.0,42.2,48.96,42.15,220207,996744476.0,21.74,34.7,10.87,79.6
2023-07-27,301172,42.5,45.61,48.78,42.5,204172,917709868.0,14.88,8.08,3.41,73.8
2023-07-28,301172,44.46,49.62,54.57,44.33,209986,1031201911.0,22.45,8.79,4.01,75.9
2023-07-31,301172,52.0,49.99,55.58,48.33,200676,1035650942.0,14.61,0.75,0.37,72.54
2023-08-01,301172,48.7,43.91,51.3,43.82,179476,845129291.0,14.96,-12.16,-6.08,64.87
2023-08-02,301172,42.48,40.8,43.0,38.88,149464,604577163.0,9.38,-7.08,-3.11,54.03
2023-08-03,301172,39.5,41.62,43.32,39.01,143783,590879808.0,10.56,2.01,0.82,51.97
2023-08-04,301172,40.81,42.8,44.78,40.2,142932,613394544.0,11.0,2.84,1.18,51.66
2023-08-07,301172,42.36,46.27,46.85,41.61,166510,737657280.0,12.24,8.11,3.47,60.19
2023-08-08,301172,45.0,43.46,46.73,42.55,137793,610240040.0,9.03,-6.07,-2.81,49.81
2023-08-09,301172,44.15,44.3,47.5,42.66,146270,662437618.0,11.14,1.93,0.84,52.87
2023-08-10,301172,43.51,45.17,46.58,43.51,144254,649589071.0,6.93,1.96,0.87,52.14
2023-08-11,301172,45.03,46.75,50.0,41.56,196419,889126458.0,18.68,3.5,1.58,71.0
2023-08-14,301172,45.75,49.4,50.8,44.01,182362,856770775.0,14.52,5.67,2.65,65.92
2023-08-15,301172,49.54,48.6,50.84,47.28,162533,794931742.0,7.21,-1.62,-0.8,58.75
2023-08-16,301172,47.0,51.25,53.45,46.51,186628,939641491.0,14.28,5.45,2.65,67.46
2023-08-17,301172,50.3,48.65,51.44,47.35,146929,725608867.0,7.98,-5.07,-2.6,53.11
2023-08-18,301172,48.11,43.81,49.6,43.81,136278,643046228.0,11.9,-9.95,-4.84,49.26
2023-08-21,301172,43.9,43.36,45.3,43.23,88714,391806172.0,4.72,-1.03,-0.45,32.07
2023-08-22,301172,44.13,47.05,47.26,43.53,141711,641844465.0,8.6,8.51,3.69,51.22
2023-08-23,301172,45.9,42.5,46.2,42.5,107977,478128906.0,7.86,-9.67,-4.55,39.03
2023-08-24,301172,42.03,41.09,44.21,40.91,83494,355644829.0,7.76,-3.32,-1.41,30.18
2023-08-25,301172,41.38,42.19,42.68,39.99,92285,384410266.0,6.55,2.68,1.1,33.36
2023-08-28,301172,46.63,42.81,46.63,41.76,106106,470431397.0,11.54,1.47,0.62,38.35
2023-08-29,301172,43.1,44.8,45.21,42.81,99558,441283995.0,5.61,4.65,1.99,35.99
2023-08-30,301172,44.36,45.87,46.19,43.55,117010,524088820.0,5.89,2.39,1.07,42.3
2023-08-31,301172,44.93,43.56,45.23,43.5,73711,327216817.0,3.77,-5.04,-2.31,26.64
2023-09-01,301172,43.55,41.94,43.9,41.73,59441,253570330.0,4.98,-3.72,-1.62,21.49
2023-09-04,301172,42.08,42.07,42.43,41.12,38334,160142485.0,3.12,0.31,0.13,13.86
2023-09-05,301172,42.2,42.48,43.03,42.0,46818,199043843.0,2.45,0.97,0.41,16.92
2023-09-06,301172,41.7,42.47,42.51,40.41,48654,201750890.0,4.94,-0.02,-0.01,17.59
2023-09-07,301172,41.91,41.01,42.96,40.99,45048,188426238.0,4.64,-3.44,-1.46,16.28
2023-09-08,301172,40.58,40.74,41.24,39.78,38834,157430034.0,3.56,-0.66,-0.27,14.04
2023-09-11,301172,40.88,40.24,40.94,39.95,33632,135640877.0,2.43,-1.23,-0.5,12.16
2023-09-12,301172,39.94,39.31,40.37,39.28,32868,130311250.0,2.71,-2.31,-0.93,11.88
2023-09-13,301172,39.36,39.72,40.0,39.1,33750,133549196.0,2.29,1.04,0.41,12.2
2023-09-14,301172,39.18,37.13,39.4,36.88,52676,199469691.0,6.34,-6.52,-2.59,19.04
2023-09-15,301172,37.2,35.52,37.24,35.51,37161,134396278.0,4.66,-4.34,-1.61,13.43
2023-09-18,301172,35.6,35.99,36.44,35.2,21835,78508743.0,3.49,1.32,0.47,7.89
2023-09-19,301172,36.6,35.61,36.66,35.51,25507,91787818.0,3.2,-1.06,-0.38,9.22
2023-09-20,301172,35.2,36.37,37.2,35.07,37672,136955119.0,5.98,2.13,0.76,13.62
2023-09-21,301172,35.9,35.31,36.69,35.27,27491,98620000.0,3.9,-2.91,-1.06,9.94
2023-09-22,301172,35.2,36.44,36.45,35.18,31073,111802723.0,3.6,3.2,1.13,11.23
2023-09-25,301172,36.22,36.23,36.64,35.92,23036,83473578.0,1.98,-0.58,-0.21,8.33
2023-09-26,301172,36.11,36.56,36.78,35.97,25101,91716346.0,2.24,0.91,0.33,9.07
2023-09-27,301172,36.3,36.06,36.95,35.74,26185,95082097.0,3.31,-1.37,-0.5,9.46
2023-09-28,301172,36.23,36.39,36.6,35.95,22403,81292241.0,1.8,0.92,0.33,8.1
2023-10-09,301172,36.69,36.6,36.94,36.31,19877,72870055.0,1.73,0.58,0.21,7.18
2023-10-10,301172,36.36,36.53,36.78,36.35,15673,57263664.0,1.17,-0.19,-0.07,5.67
2023-10-11,301172,36.48,36.57,36.66,35.62,19806,71929675.0,2.85,0.11,0.04,7.16
2023-10-12,301172,36.58,37.52,37.6,35.82,32681,120202243.0,4.87,2.6,0.95,11.81
2023-10-13,301172,37.3,38.99,39.26,36.99,61780,237246127.0,6.05,3.92,1.47,22.33
2023-10-16,301172,38.93,43.02,46.65,38.93,150166,636017831.0,19.8,10.34,4.03,54.28
2023-10-17,301172,44.16,46.63,50.0,44.15,182376,848949625.0,13.6,8.39,3.61,65.92
2023-10-18,301172,46.01,55.78,55.78,44.51,154812,758952292.0,24.17,19.62,9.15,55.96
2023-10-19,301172,55.78,57.38,66.52,53.78,206144,1236323053.0,22.84,2.87,1.6,74.51
2023-10-20,301172,53.0,55.55,61.92,50.52,170227,947023412.0,19.87,-3.19,-1.83,61.53
2023-10-23,301172,55.6,61.69,63.34,55.6,161869,969087416.0,13.93,11.05,6.14,58.51
2023-10-24,301172,59.11,61.77,66.66,56.66,176614,1083646171.0,16.21,0.13,0.08,63.84
2023-10-25,301172,63.21,56.79,64.22,56.0,160824,966656813.0,13.31,-8.06,-4.98,58.13
2023-10-26,301172,56.79,52.29,58.28,52.13,163173,893310717.0,10.83,-7.92,-4.5,58.98
2023-10-27,301172,51.31,48.98,52.7,48.88,122522,611788478.0,7.31,-6.33,-3.31,44.29
2023-10-30,301172,48.4,49.36,50.28,48.2,83300,411382714.0,4.25,0.78,0.38,30.11
2023-10-31,301172,49.5,50.59,51.96,48.22,121460,612665266.0,7.58,2.49,1.23,43.9
2023-11-01,301172,49.5,47.25,49.5,46.7,102826,493658467.0,5.53,-6.6,-3.34,37.17
2023-11-02,301172,47.02,44.51,47.22,44.38,82572,372395632.0,6.01,-5.8,-2.74,29.85
2023-11-03,301172,44.68,44.92,44.98,44.2,48576,216994194.0,1.75,0.92,0.41,17.56
2023-11-06,301172,44.91,46.03,46.57,44.86,63867,292397160.0,3.81,2.47,1.11,23.09
2023-11-07,301172,45.54,46.87,47.11,45.54,69682,323755213.0,3.41,1.82,0.84,25.19
2023-11-08,301172,47.28,47.98,49.26,45.69,116827,557490575.0,7.62,2.37,1.11,42.23
2023-11-09,301172,47.2,45.79,47.48,45.6,77641,359974616.0,3.92,-4.56,-2.19,28.06
2023-11-10,301172,44.77,45.36,45.5,44.4,42025,189252227.0,2.4,-0.94,-0.43,15.19
2023-11-13,301172,45.36,47.76,48.24,45.1,82059,385623491.0,6.92,5.29,2.4,29.66
2023-11-14,301172,48.84,47.79,49.32,47.41,79494,382978112.0,4.0,0.06,0.03,28.73
2023-11-15,301172,48.05,47.38,48.5,46.5,54182,256794388.0,4.18,-0.86,-0.41,19.58
2023-11-16,301172,46.86,46.89,47.37,46.46,36582,171416857.0,1.92,-1.03,-0.49,13.22
2023-11-17,301172,47.03,46.05,47.03,45.37,41421,189961504.0,3.54,-1.79,-0.84,14.97
2023-11-20,301172,46.0,46.9,46.9,45.76,32792,152323732.0,2.48,1.85,0.85,11.85
2023-11-21,301172,46.98,45.53,47.01,45.24,37102,170670010.0,3.77,-2.92,-1.37,13.41
2023-11-22,301172,45.6,44.92,46.17,44.76,26766,121506329.0,3.1,-1.34,-0.61,9.68
2023-11-23,301172,44.6,45.7,45.77,44.18,29825,134807439.0,3.54,1.74,0.78,10.78
2023-11-24,301172,45.46,43.32,45.63,43.05,38525,169329923.0,5.65,-5.21,-2.38,13.93
2023-11-27,301172,43.1,43.14,43.73,42.8,22077,95352405.0,2.15,-0.42,-0.18,7.98
2023-11-28,301172,43.0,43.34,43.91,42.7,24808,107394599.0,2.8,0.46,0.2,8.97
