日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-05-25,300835,24.0,28.8,28.8,24.0,322,925230.0,24.0,44.0,8.8,0.18
2020-05-26,300835,31.68,31.68,31.68,31.68,105,334160.0,0.0,10.0,2.88,0.06
2020-05-27,300835,34.85,34.85,34.85,34.85,72,250920.0,0.0,10.01,3.17,0.04
2020-05-28,300835,38.34,38.34,38.34,38.34,117,448578.0,0.0,10.01,3.49,0.07
2020-05-29,300835,42.17,42.17,42.17,42.17,1012,4267604.0,0.0,9.99,3.83,0.57
2020-06-01,300835,46.39,46.39,46.39,46.39,472,2189608.0,0.0,10.01,4.22,0.27
2020-06-02,300835,51.03,51.03,51.03,51.03,381,1945620.0,0.0,10.0,4.64,0.22
2020-06-03,300835,56.13,56.13,56.13,56.13,733,4114329.0,0.0,9.99,5.1,0.41
2020-06-04,300835,61.74,61.74,61.74,61.74,642,3965251.0,0.0,9.99,5.61,0.36
2020-06-05,300835,67.91,67.91,67.91,67.91,917,6224766.0,0.0,9.99,6.17,0.52
2020-06-08,300835,74.7,74.7,74.7,74.7,743,5548043.0,0.0,10.0,6.79,0.42
2020-06-09,300835,82.17,82.17,82.17,82.17,1924,15805399.0,0.0,10.0,7.47,1.09
2020-06-10,300835,90.39,73.95,90.39,73.95,22429,176624023.0,20.01,-10.0,-8.22,12.69
2020-06-11,300835,67.02,71.14,73.6,67.02,88429,620390736.0,8.9,-3.8,-2.81,50.04
2020-06-12,300835,68.0,70.71,72.79,67.7,68066,474885968.0,7.15,-0.6,-0.43,38.52
2020-06-15,300835,69.11,71.31,72.18,68.31,60888,429770560.0,5.47,0.85,0.6,34.46
2020-06-16,300835,70.55,73.5,74.7,69.01,67867,490454160.0,7.98,3.07,2.19,38.41
2020-06-17,300835,72.06,68.22,72.94,67.01,61428,428731792.0,8.07,-7.18,-5.28,34.76
2020-06-18,300835,67.62,67.6,69.24,66.4,36569,247367462.0,4.16,-0.91,-0.62,20.7
2020-06-19,300835,66.58,64.07,67.59,64.01,48031,312722672.0,5.3,-5.22,-3.53,27.18
2020-06-22,300835,64.14,64.65,64.78,63.53,26901,173003908.0,1.95,0.91,0.58,15.22
2020-06-23,300835,65.0,65.65,67.7,64.51,38784,257167799.0,4.93,1.55,1.0,21.95
2020-06-24,300835,64.52,63.86,64.57,63.18,30340,194040507.0,2.12,-2.73,-1.79,17.17
2020-06-29,300835,63.02,61.38,63.55,61.04,29102,180470237.0,3.93,-3.88,-2.48,16.47
2020-06-30,300835,61.61,62.5,62.58,61.61,20948,130362227.0,1.58,1.82,1.12,11.86
2020-07-01,300835,62.5,66.5,67.8,62.01,53588,347891872.0,9.26,6.4,4.0,30.33
2020-07-02,300835,65.17,65.1,65.47,64.11,34411,223136248.0,2.05,-2.11,-1.4,19.47
2020-07-03,300835,64.5,64.87,66.6,64.5,32092,210179741.0,3.23,-0.35,-0.23,18.16
2020-07-06,300835,64.88,66.62,66.7,64.18,38684,254455886.0,3.88,2.7,1.75,21.89
2020-07-07,300835,67.25,69.52,73.2,65.53,59266,407105344.0,11.51,4.35,2.9,33.54
2020-07-08,300835,69.48,73.06,75.4,68.99,60521,437702816.0,9.22,5.09,3.54,34.25
2020-07-09,300835,71.02,73.81,75.0,71.02,59144,430092048.0,5.45,1.03,0.75,33.47
2020-07-10,300835,73.69,74.42,76.27,72.78,51136,381882816.0,4.73,0.83,0.61,28.94
2020-07-13,300835,74.32,75.79,75.79,71.61,45008,332454864.0,5.62,1.84,1.37,25.47
2020-07-14,300835,75.1,80.27,81.85,74.5,54827,421375648.0,9.7,5.91,4.48,31.03
2020-07-15,300835,79.0,72.24,79.56,72.24,45625,344207488.0,9.12,-10.0,-8.03,25.82
2020-07-16,300835,73.22,68.75,77.38,68.68,40485,297555264.0,12.04,-4.83,-3.49,22.91
2020-07-17,300835,66.89,64.06,68.17,62.57,34502,223328272.0,8.15,-6.82,-4.69,19.53
2020-07-20,300835,64.2,66.0,66.66,63.0,25037,163655569.0,5.71,3.03,1.94,14.17
2020-07-21,300835,65.8,64.1,66.28,63.65,22079,143210946.0,3.98,-2.88,-1.9,12.5
2020-07-22,300835,64.0,64.02,64.85,63.55,18710,120191037.0,2.03,-0.12,-0.08,10.59
2020-07-23,300835,65.49,70.42,70.42,64.12,32598,222113278.0,9.84,10.0,6.4,18.45
2020-07-24,300835,72.53,70.2,77.3,70.11,76747,566493696.0,10.21,-0.31,-0.22,43.43
2020-07-27,300835,66.88,64.73,68.8,64.02,40712,268248980.0,6.81,-7.79,-5.47,23.04
2020-07-28,300835,65.14,67.22,71.0,65.03,40747,276096512.0,9.22,3.85,2.49,23.06
2020-07-29,300835,66.33,68.06,68.5,65.0,31951,213974165.0,5.21,1.25,0.84,18.08
2020-07-30,300835,68.1,71.91,72.48,66.66,42674,297945712.0,8.55,5.66,3.85,24.15
2020-07-31,300835,70.58,70.88,71.38,69.2,31175,219959818.0,3.03,-1.43,-1.03,17.64
2020-08-03,300835,70.98,72.27,72.95,69.7,34504,246914236.0,4.59,1.96,1.39,19.53
2020-08-04,300835,72.1,74.26,74.4,70.25,46144,332777888.0,5.74,2.75,1.99,26.11
2020-08-05,300835,73.05,76.35,79.6,72.6,57363,436126224.0,9.43,2.81,2.09,32.46
2020-08-06,300835,74.12,72.1,75.4,72.0,43350,318897040.0,4.45,-5.57,-4.25,24.53
2020-08-07,300835,71.0,73.56,75.48,70.51,40777,299180832.0,6.89,2.02,1.46,23.08
2020-08-10,300835,72.01,67.19,72.85,66.8,39237,271005792.0,8.22,-8.66,-6.37,22.21
2020-08-11,300835,66.9,66.4,68.69,66.13,20255,136505276.0,3.81,-1.18,-0.79,11.46
2020-08-12,300835,66.0,67.38,67.4,64.55,19853,130800455.0,4.29,1.48,0.98,11.24
2020-08-13,300835,66.79,67.73,67.78,66.4,14536,97607883.0,2.05,0.52,0.35,8.23
2020-08-14,300835,67.8,67.33,68.38,66.7,10812,73069414.0,2.48,-0.59,-0.4,6.12
2020-08-17,300835,66.9,68.26,68.33,66.03,14096,95015168.0,3.42,1.38,0.93,7.98
2020-08-18,300835,68.25,67.78,68.88,67.38,15370,104676055.0,2.2,-0.7,-0.48,8.7
2020-08-19,300835,67.68,66.41,68.98,66.22,14459,98217322.0,4.07,-2.02,-1.37,8.18
2020-08-20,300835,65.39,60.22,65.4,59.77,25498,156243900.0,8.48,-9.32,-6.19,14.43
2020-08-21,300835,60.68,58.87,60.85,58.6,19580,116795734.0,3.74,-2.24,-1.35,11.08
2020-08-24,300835,58.35,57.95,58.35,53.85,18745,106056395.0,7.64,-1.56,-0.92,10.61
2020-08-25,300835,57.79,60.72,62.94,57.35,23603,142348858.0,9.65,4.78,2.77,13.36
2020-08-26,300835,60.52,57.16,60.74,56.6,16689,97783409.0,6.82,-5.86,-3.56,9.44
2020-08-27,300835,57.1,57.96,58.67,56.78,11875,68436998.0,3.31,1.4,0.8,6.72
2020-08-28,300835,57.88,59.53,61.28,56.85,17657,104738756.0,7.64,2.71,1.57,9.99
2020-08-31,300835,59.2,58.92,60.58,58.83,11766,70012167.0,2.94,-1.02,-0.61,6.66
2020-09-01,300835,59.24,60.92,61.99,59.0,18158,110543963.0,5.07,3.39,2.0,10.28
2020-09-02,300835,60.92,61.14,61.67,59.69,15470,93966017.0,3.25,0.36,0.22,8.76
2020-09-03,300835,61.1,59.0,61.1,58.28,13443,79682976.0,4.61,-3.5,-2.14,7.61
2020-09-04,300835,57.0,59.12,59.28,57.0,7521,44087518.0,3.86,0.2,0.12,4.26
2020-09-07,300835,59.99,59.91,61.88,58.8,14980,91011161.0,5.21,1.34,0.79,8.48
2020-09-08,300835,60.1,61.95,64.1,60.09,20234,125530124.0,6.69,3.41,2.04,11.45
2020-09-09,300835,61.88,60.1,62.2,58.4,17343,104350958.0,6.13,-2.99,-1.85,9.81
2020-09-10,300835,60.21,55.19,62.0,55.19,16522,95532546.0,11.33,-8.17,-4.91,9.35
2020-09-11,300835,54.51,55.65,56.7,54.01,9512,52409131.0,4.87,0.83,0.46,5.38
2020-09-14,300835,55.8,56.94,57.66,55.6,9366,53072456.0,3.7,2.32,1.29,5.3
2020-09-15,300835,57.2,57.52,59.36,56.48,11544,66617511.0,5.06,1.02,0.58,6.53
2020-09-16,300835,56.67,58.39,58.7,56.06,12806,73651591.0,4.59,1.51,0.87,7.25
2020-09-17,300835,57.8,59.8,60.02,57.61,17415,103317890.0,4.13,2.41,1.41,9.86
2020-09-18,300835,59.02,58.95,59.63,58.35,11692,68797698.0,2.14,-1.42,-0.85,6.62
2020-09-21,300835,59.0,58.98,60.3,58.09,11766,69622001.0,3.75,0.05,0.03,6.66
2020-09-22,300835,58.0,56.06,58.0,55.98,12517,71217597.0,3.42,-4.95,-2.92,7.08
2020-09-23,300835,57.55,58.19,60.2,57.5,19293,113595723.0,4.82,3.8,2.13,10.92
2020-09-24,300835,57.0,57.2,60.48,57.0,18812,110939127.0,5.98,-1.7,-0.99,10.65
2020-09-25,300835,56.78,54.25,57.21,54.03,17828,98244963.0,5.56,-5.16,-2.95,10.09
2020-09-28,300835,54.01,52.77,54.79,52.21,9321,49381628.0,4.76,-2.73,-1.48,5.28
2020-09-29,300835,53.0,52.47,53.27,52.31,6659,35087583.0,1.82,-0.57,-0.3,3.77
2020-09-30,300835,53.0,51.71,53.07,51.4,5977,31156724.0,3.18,-1.45,-0.76,3.38
2020-10-09,300835,52.01,53.47,53.48,52.01,7201,38200112.0,2.84,3.4,1.76,4.08
2020-10-12,300835,54.0,54.82,54.88,53.58,10098,54909938.0,2.43,2.52,1.35,5.71
